failure,smart_1_raw,smart_3_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_10_raw,smart_12_raw,smart_187_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_197_raw,smart_198_raw,smart_199_raw
0,66737384,0,8,0,96382714,2049,0,8,0,0,1,2377,27,0,0,0
0,0,627,14,0,0,40725,0,13,0,0,1019,1019,27,0,0,0
0,64373096,0,2,0,329938136,7879,0,2,0,0,0,41898,20,0,0,0
0,65536,625,26,0,0,45182,0,26,0,0,1346,1346,25,0,0,0
0,0,638,52,6,0,45243,0,52,0,0,1349,1349,23,0,0,0
0,68965955,0,19,0,9051037336,6629,0,18,0,3332,0,5853,21,0,0,0
0,199052340,0,9,0,543352210,6752,0,8,0,3785,0,21526,27,0,0,0
0,0,564,17,0,0,23089,0,17,0,0,19,19,27,0,0,0
0,33040664,0,15,0,702540497,22312,0,15,0,0,9,23191,26,0,0,0
0,0,0,3,0,0,13981,0,3,0,0,85,85,25,0,0,0
0,0,605,11,0,0,25538,0,11,0,0,11,11,28,0,0,0
0,28352696,0,4,0,163909154,5409,0,4,0,0,0,326,21,0,0,0
0,236336080,0,17,0,453062643,7854,0,17,0,0,0,6163,32,0,0,0
0,44523848,0,2,0,243157838,6201,0,2,0,0,0,19189,17,0,0,0
0,191278800,0,4,0,507904089,8528,0,4,0,0,0,9795,33,0,0,0
0,172254856,0,4,0,563630770,9917,0,4,0,0,1,2075,25,0,0,0
0,194554232,0,5,0,499588699,10062,0,5,0,0,0,17861,22,0,0,0
0,0,0,4,0,0,12129,0,4,0,0,162,162,33,0,0,0
0,152589664,0,2,0,597783298,10614,0,2,0,0,0,1684,19,0,0,0
0,91536128,0,4,0,544419297,10417,0,4,0,0,1,13116,22,0,0,0
0,0,620,47,0,0,46872,0,45,0,0,1332,1332,36,0,0,0
0,82644400,0,3,0,552549342,10086,0,3,0,0,0,3161,23,0,0,0
0,0,621,23,0,0,43142,0,23,0,0,772,772,23,0,0,0
0,18708048,0,2,0,600255146,10663,0,2,0,0,0,1425,21,0,0,0
0,162006824,0,6,0,361914396,9250,0,6,0,0,0,19514,19,0,0,0
0,0,456,9,0,0,14937,0,9,0,0,108,108,32,0,0,21
0,0,570,15,0,0,37277,0,15,0,0,1375,1375,24,0,0,0
0,241391048,0,16,0,846470753,15827,0,16,0,0,16,111903,29,0,0,0
0,54593440,0,7,0,264053434,15851,0,7,0,0,1,10922,25,0,0,0
0,65536,620,20,0,0,36111,0,20,0,0,20,20,23,0,0,429
0,0,5444,4,0,0,7397,0,4,0,6,0,139,32,0,0,0
0,195680048,0,3,0,481819498,8336,0,3,0,0,0,10227,27,0,0,0
0,0,501,14,0,0,27963,0,14,0,0,235,235,21,0,0,0
0,223050552,0,5,0,147553390,2414,0,5,0,0,0,1990,19,0,0,0
0,0,443,7,0,0,12439,0,7,0,0,185,185,26,0,0,0
0,128449536,0,4,0,427026252,10445,0,4,0,0,1,15796,30,0,0,0
0,198757136,0,11,0,450485977,8958,0,11,0,0,0,31824,28,0,0,0
0,130898864,0,3,0,445525926,10111,0,3,0,0,0,8227,32,0,0,0
0,0,9141,12,0,0,12478,0,12,0,0,2,545,22,0,0,0
0,0,532,13,0,0,32597,0,11,0,0,17,17,25,0,0,0
0,0,541,23,0,0,11328,0,23,0,0,57,57,25,0,0,12
0,202323711,0,2,0,558132344,6295,0,2,0,2488,0,3417,35,0,0,0
0,20970264,0,7,0,240790905,15851,0,7,0,0,1,10795,27,0,0,0
0,0,632,28,0,0,45234,0,27,0,0,1144,1144,36,0,0,1
0,106636664,0,2,0,340451092,7879,0,2,0,0,0,41348,23,0,0,0
0,0,6308,50,0,0,15935,0,50,0,0,6,596685,17,0,0,1
0,96187216,0,10,0,596648848,14464,0,10,0,0,4,27891,27,24,24,0
0,0,632,37,0,0,45188,0,37,0,0,1262,1262,28,0,0,23
0,1245186,624,29,0,0,42518,0,29,0,0,1117,1117,32,0,0,0
0,76314500,0,17,0,3175174688,23399,0,17,0,0,7,17,37,0,0,0
0,114214064,0,2,0,53107992,1380,0,2,0,0,0,10352,31,0,0,0
0,0,0,4,0,0,12154,0,4,0,0,181,181,32,0,0,0
0,0,0,3,0,0,13982,0,3,0,0,133,133,24,0,0,0
0,223326144,0,9,0,573468966,6752,0,8,0,3642,0,16519,25,0,0,0
0,0,573,11,0,0,32642,0,11,0,0,12,12,24,0,0,0
0,0,615,25,0,0,44025,0,25,0,0,1248,1248,28,0,0,0
0,44617136,0,4,0,461619362,18972,0,4,0,0,1,1233,30,0,0,0
0,0,628,42,0,0,42323,0,42,0,0,1373,1373,25,0,0,0
0,0,0,3,0,0,13982,0,3,0,0,112,112,23,0,0,0
0,0,627,20,0,0,34757,0,19,0,0,24,24,36,0,0,0
0,0,625,15,7,0,42405,0,15,0,0,1071,1071,28,0,0,0
0,0,559,40,0,0,36062,0,40,0,0,42,42,23,0,0,0
0,84328880,0,6,0,977476654,18626,0,6,0,0,4,28756,31,0,0,0
0,94745168,0,1,0,600588362,6295,0,1,0,2091,0,368,27,0,0,0
0,0,0,4,0,0,12157,0,4,0,0,114,114,25,0,0,0
0,0,441,5,0,0,14097,0,5,0,0,142,142,23,0,0,0
0,0,565,29,0,0,27991,0,29,0,0,641,641,25,0,0,0
0,0,558,24,0,0,26570,0,24,0,0,326,326,27,0,0,0
0,0,561,11,0,0,23981,0,10,0,0,18,18,21,0,0,0
0,0,556,12,0,0,13472,0,12,0,0,347,347,23,0,0,0
0,0,615,19,0,0,40720,0,17,0,0,1006,1006,22,0,0,0
0,0,613,41,0,0,39499,0,41,0,0,979,979,29,0,0,0
0,0,0,2,0,0,14001,0,2,0,0,90,90,29,0,0,0
0,1,620,51,0,0,45188,0,51,0,0,1280,1280,30,0,0,23
0,0,570,15,0,0,38753,0,15,0,0,1436,1436,27,0,0,0
0,1,620,22,0,0,43146,0,22,0,0,1114,1114,33,0,0,0
0,243212680,0,5,0,473498159,9345,0,5,0,0,0,7446,24,0,0,0
0,0,553,20,0,0,27979,0,20,0,0,200,200,26,0,0,0
0,0,557,14,0,0,27961,0,14,0,0,229,229,24,0,0,0
0,0,567,14,0,0,23983,0,14,0,0,19,19,18,0,0,0
0,0,631,38,0,0,44858,0,38,0,0,732,732,23,0,0,0
0,0,0,4,0,0,13761,0,4,0,0,75,75,25,0,0,0
0,0,617,25,0,0,44025,0,25,0,0,1254,1254,30,0,0,0
0,0,549,18,0,0,23971,0,16,0,0,21,21,18,0,0,0
0,0,615,35,0,0,42991,0,35,0,0,1130,1130,39,0,0,2
0,91306328,0,26,0,882239797,16466,0,25,0,0,4,33137,29,0,0,0
0,85453704,0,1,0,140139965,3159,0,1,0,0,0,12817,29,0,0,0
0,145144816,0,3,0,495863267,8455,0,3,0,0,0,2958,25,0,0,0
0,152721952,0,7,0,361389346,9249,0,7,0,0,0,15883,22,0,0,0
0,0,419,7,0,0,13982,0,7,0,0,125,125,28,0,0,0
0,125719648,0,9,0,429367953,8336,0,9,0,0,0,25159,26,0,0,0
0,0,600,20,0,0,44031,0,20,0,0,1225,1225,28,0,0,11
0,0,565,21,0,0,26641,0,21,0,0,217,217,28,0,0,0
0,238079128,0,5,0,187338797,18125,0,4,0,0,1,9078,21,0,0,0
0,0,428,5,0,0,12754,0,5,0,0,110,110,37,0,0,0
0,0,557,9,0,0,15368,0,9,0,0,72,72,27,0,0,0
0,39646104,0,3,0,198104220,5505,0,3,0,0,0,31556,21,0,0,0
0,45605504,0,21,0,427309224,17921,0,21,0,0,18,992,24,0,0,0
0,0,514,23,0,0,28019,0,23,0,0,574,574,33,0,0,0
0,205967728,0,30,0,831804838,19302,0,30,0,0,7,443426,30,0,0,0
0,220443216,0,12,0,498212645,19135,0,12,0,0,9,3738,30,0,0,0
0,228600984,0,10,0,918710843,16183,0,10,0,0,2,8875,22,0,0,0
0,15925808,0,4,0,432420475,8196,0,4,0,0,0,1224,23,0,0,0
0,177490568,0,8,0,478121056,18942,0,8,0,0,2,6263,19,0,0,0
0,29608832,0,11,0,115941207,17357,0,11,0,0,3,28684,30,0,0,0
0,0,557,19,0,0,27296,0,19,0,0,332,332,26,0,0,0
0,24829728,0,4,0,143925843,3729,0,2,0,0,0,38806,33,0,0,0
0,0,366,7,0,0,12945,0,7,0,0,200,200,34,0,0,0
0,218049152,0,5,0,101860912,2049,0,5,0,0,0,2300,35,0,0,0
0,76433320,0,15,0,839553771,19347,0,15,0,0,1,253774,28,0,0,0
0,0,8333,15,0,0,15998,0,15,0,0,3,934,23,0,0,0
0,127407824,0,9,0,439640727,8476,0,9,0,0,0,11000,21,0,0,0
0,0,441,7,0,0,13665,0,7,0,0,87,87,35,0,0,0
0,0,0,4,0,0,13474,0,4,0,0,111,111,27,0,0,0
0,193510728,0,8,0,465369848,18944,0,8,0,0,2,4224,20,0,0,0
0,0,0,4,0,0,12634,0,4,0,0,202,202,35,0,0,0
0,65539,561,11,0,0,24669,0,11,0,0,15,15,21,0,0,0
0,195311888,0,2,0,464673294,6632,0,2,0,3285,0,3496,29,0,0,0
0,5,4083,22,0,0,32218,0,20,0,0,11,10,36,0,0,0
0,220896088,0,6,0,440854271,8364,0,6,0,0,0,4532,22,0,0,0
0,0,523,18,0,0,27334,0,18,0,0,262,262,30,0,0,0
0,65536,569,16,1,0,36338,0,16,0,0,1279,1279,20,0,0,0
0,197612344,0,4,0,177388672,4089,0,0,0,0,0,2727,22,0,0,0
0,65536,472,14,0,0,32331,0,14,0,0,15,15,32,0,0,0
0,15195560,0,18,0,542891902,22161,0,18,0,0,6,42777,26,0,0,0
0,102436176,0,1,0,55790609,1380,0,1,0,0,0,10349,32,0,0,0
0,0,577,20,0,0,38534,0,20,0,0,1430,1430,25,0,0,0
0,139754448,0,5,0,341581225,7879,0,5,0,0,0,43569,19,0,0,0
0,0,0,3,0,0,12754,0,3,0,0,122,122,36,0,0,0
0,93279936,0,7,0,420672730,8287,0,7,0,0,0,17489,26,0,0,0
0,0,565,16,0,0,11073,0,16,0,0,327,327,32,0,0,0
0,118834728,0,19,0,521106509,20864,0,19,0,0,6,31349,31,0,0,0
0,44898592,0,2,0,2844617,541,0,1,0,0,0,16033,28,0,0,0
0,0,1316,15,0,0,24071,0,15,0,126,4,206848,18,0,0,0
0,154548376,0,7,0,709753344,22190,0,7,0,0,2,32111,27,0,0,0
0,0,0,3,0,0,13473,0,3,0,0,69,69,22,0,0,0
0,81546512,0,12,0,766556532,22162,0,12,0,0,6,3872,26,0,0,0
0,83770960,0,12,0,490783657,6293,0,12,0,9406,0,12285,31,0,0,0
0,0,557,19,0,0,37770,0,19,0,0,1385,1385,32,0,0,0
0,127682330,0,10,0,410850008,3178,0,10,0,0,3,10,21,0,0,0
0,59501480,0,2,0,2631032,410,0,2,0,0,0,15689,28,0,0,0
0,0,445,5,0,0,14937,0,5,0,0,120,120,26,0,0,0
0,86793104,0,1,0,32072857,1038,0,1,0,0,0,6818,29,0,0,0
0,106350880,0,2,0,144531912,3153,0,2,0,0,0,12427,29,0,0,0
0,109087808,0,3,0,332895437,7879,0,3,0,0,0,42747,19,0,0,0
0,117825824,0,41,0,266610055,16417,0,41,0,0,24,6436,33,0,0,0
0,0,0,3,0,0,11984,0,3,0,0,189,189,32,0,0,0
0,0,565,15,0,0,32618,0,15,0,0,15,15,30,0,0,0
0,133002768,0,1,0,51815884,1068,0,1,0,0,0,1508,28,0,0,0
0,0,528,17,0,0,32755,0,17,0,0,17,17,28,0,0,0
0,131073,0,3,0,0,13981,0,3,0,0,114,114,26,0,0,0
0,3,628,20,0,0,43605,0,20,0,0,1192,1192,28,0,0,0
0,0,627,13,0,0,41842,0,13,0,0,1122,1122,24,0,0,0
0,0,509,20,0,0,23073,0,20,0,0,24,24,30,0,0,0
0,175780608,0,1,0,32958760,1022,0,1,0,0,0,6760,20,0,0,0
0,0,537,13,0,0,25435,0,13,0,0,16,16,21,0,0,0
0,107811832,0,11,0,488056562,19254,0,11,0,0,5,9372,23,0,0,0
0,0,433,27,0,0,26517,0,27,0,0,413,413,35,0,0,0
0,10484680,0,1,0,139318792,3153,0,1,0,0,0,12802,26,0,0,0
0,0,641,16,0,0,20044,0,15,0,0,353,353,30,0,0,1
0,182125984,0,2,0,537149859,9413,0,2,0,0,0,1903,27,0,0,0
0,221684192,0,16,0,419459053,19116,0,16,0,0,9,24933,31,0,0,0
0,0,553,17,0,0,24662,0,17,0,0,21,21,23,0,0,0
0,0,563,20,0,0,38535,0,20,0,0,1446,1446,23,0,0,0
0,0,0,4,0,0,12156,0,4,0,0,125,125,25,0,0,0
0,65537,565,12,0,0,32353,0,12,0,0,115,115,24,0,0,0
0,0,627,15,0,0,44514,0,15,0,0,1271,1271,26,0,0,0
0,0,565,16,0,0,37605,0,15,0,0,1482,1482,26,0,0,0
0,22161264,0,3,0,141870353,3991,0,3,0,0,0,39673,32,0,0,0
0,185938456,0,5,0,134911990,3156,0,5,0,0,0,12646,32,0,0,0
0,0,521,19,0,0,25482,0,19,0,0,23,23,27,0,0,0
0,161514792,0,4,0,72771253,2770,0,4,0,0,0,1754,18,0,0,0
0,0,571,15,0,0,37277,0,15,0,0,1359,1359,21,0,0,0
0,0,551,15,0,0,27794,0,15,0,0,207,207,27,0,0,0
0,196617,576,15,0,0,38753,0,15,0,0,1436,1436,24,0,0,0
0,0,555,13,0,0,13664,0,13,0,0,318,318,24,0,0,0
0,0,465,9,0,0,32314,0,9,0,0,12,12,32,0,0,0
0,65537,473,17,0,0,27506,0,17,0,0,262,262,31,0,0,0
0,176544112,0,7,0,463544071,19116,0,7,0,0,5,1793,30,0,0,0
0,49667752,0,2,0,600329811,10615,0,2,0,0,0,703,15,0,0,0
0,0,443,7,0,0,12273,0,7,0,0,153,153,29,0,0,0
0,74359192,0,2,0,136007120,3153,0,2,0,0,0,12723,32,0,0,0
0,2931680,0,11,0,465780524,19254,0,11,0,0,5,9135,24,0,0,0
0,100332776,0,17,0,881782788,18120,0,16,0,0,2,93912,22,0,0,0
0,0,575,64,0,0,39474,0,64,0,0,1531,1531,26,0,0,0
0,211294872,0,11,0,653977935,21601,0,11,0,0,5,15899,26,0,0,0
0,163654336,0,10,0,744079205,14810,0,9,0,0,0,21999,29,0,0,0
0,133214080,0,9,0,468166506,18839,0,9,0,0,3,17985,23,0,0,0
0,49544152,0,3,0,331866470,7879,0,3,0,0,0,42116,17,0,0,0
0,231628584,0,6,0,13878551322,18627,0,6,0,0,4,28409,27,0,0,0
0,56113704,0,7,0,983395567,18627,0,7,0,0,4,26573,29,0,0,0
0,4630672,0,2,0,63388502,1539,0,2,0,0,0,7796,26,0,0,0
0,222165920,0,3,0,65746622,1542,0,3,0,0,0,5142,24,0,0,0
0,174591720,0,4,0,164076674,4019,0,4,0,0,0,40645,27,0,0,0
0,0,626,67,1,0,45180,0,66,0,0,822,822,24,0,0,2
0,1707032,0,23,0,463276273,18908,0,23,0,0,4,7543,24,0,0,0
0,132791936,0,32,0,320354881,17331,0,32,0,0,8,6600,20,0,0,0
0,65538,630,38,1,0,43562,0,38,0,0,1290,1290,27,0,0,0
0,177702848,0,2,0,69792982,1542,0,2,0,0,0,5025,25,0,0,0
0,32157136,0,3,0,74878881,1541,0,3,0,0,1,5129,26,0,0,0
0,114187440,0,4,0,513055131,10401,0,4,0,0,2,3222,21,0,0,0
0,0,445,5,0,0,14097,0,5,0,0,154,154,22,0,0,0
0,58970072,0,16,0,574294206,20921,0,16,0,0,3,44017,19,0,0,0
0,0,0,3,0,0,10975,0,3,0,0,38,38,25,0,0,0
0,206953424,0,5,0,67749042,1541,0,5,0,0,0,5177,30,0,0,0
0,0,555,16,0,0,24675,0,16,0,0,19,19,18,0,0,0
0,54411160,0,16,0,296561744,20264,0,16,0,0,6,103801,23,0,0,0
0,74135272,0,3,0,349022212,7880,0,3,0,0,0,43490,19,0,0,0
0,101317712,0,1,0,52427660,1066,0,1,0,0,0,1590,27,0,0,0
0,52368808,0,2,0,144371195,4018,0,2,0,0,0,40224,29,0,0,0
0,0,556,15,0,0,23058,0,15,0,0,16,16,28,0,0,0
0,114130800,0,5,0,216882828,3511,0,5,0,0,0,1328,23,0,0,0
0,159095832,0,8,0,173263829,4573,0,8,0,0,0,25823,21,0,0,0
0,0,0,3,0,0,13498,0,3,0,0,211,211,30,0,0,0
0,0,5733,17,0,0,15827,0,17,0,0,4,166036,27,0,0,0
0,171164464,0,14,0,368835265,6707,0,14,0,0,0,21111,25,0,0,0
0,0,456,7,0,0,11243,0,7,0,0,32,32,28,0,0,0
0,208928680,0,36,0,424725465,19871,0,36,0,0,30,13240,24,0,0,0
0,75474608,0,1,0,170960467,4573,0,1,0,0,0,26086,24,0,0,0
0,196608,479,9,0,0,28278,0,9,0,0,11,11,22,0,0,0
0,5242136,0,8,0,416138889,18932,0,8,0,0,1,21552,21,0,0,0
0,0,565,18,0,0,23099,0,17,0,0,21,21,28,0,0,0
0,0,551,15,0,0,37333,0,15,0,0,1358,1358,30,0,0,0
0,0,627,19,0,0,40719,0,19,0,0,949,949,24,0,0,0
0,93962240,0,3,0,184854506,5050,0,3,0,0,0,39433,21,0,0,0
0,0,0,4,0,0,12417,0,4,0,0,172,172,24,0,0,0
0,0,463,5,0,0,15346,0,5,0,0,102,102,29,0,0,0
0,202410728,0,1,0,108681126,2888,0,1,0,0,0,7080,35,0,0,0
0,66214200,0,1,0,49803518,1065,0,1,0,0,0,1494,25,0,0,0
0,0,538,16,0,0,36089,0,16,0,0,19,19,31,0,0,0
0,10189952,0,9,0,9243191011,21600,0,9,0,0,3,15835,25,0,0,0
0,0,542,24,0,0,39485,0,24,0,0,1503,1503,35,0,0,0
0,0,0,3,0,0,12920,0,3,0,0,40,40,32,0,0,0
0,189690264,0,8,0,473375530,6632,0,7,0,5711,0,3874,24,0,0,0
0,63210656,0,5,0,244242542,15964,0,5,0,0,3,6679,22,0,0,0
0,207957208,0,5,0,246551122,15963,0,5,0,0,3,6762,22,0,0,0
0,0,570,24,0,0,11071,0,24,0,0,149,149,28,0,0,0
0,7040440,0,2,0,94953953,2062,0,2,0,0,0,1871,25,0,0,0
0,0,448,5,0,0,13978,0,5,0,0,112,112,26,0,0,0
0,99208768,0,9,0,40780263,15969,0,9,0,0,1,20427,29,0,0,0
0,63828568,0,5,0,508240226,10109,0,5,0,0,0,13234,17,0,0,0
0,105846760,0,1,0,53280230,1380,0,1,0,0,0,10456,30,0,0,0
0,189291464,0,15,0,701091767,16467,0,15,0,0,1,93746,25,0,0,0
0,223588392,0,4,0,273983902,5458,0,4,0,0,0,30974,20,0,0,0
0,128974952,0,9,0,694202951,21605,0,9,0,0,4,14463,26,0,0,0
0,84407984,0,25,0,292666433,20255,0,25,0,0,15,106056,22,0,0,0
0,0,0,3,0,0,12755,0,3,0,0,91,91,32,0,0,0
0,0,555,12,0,0,13471,0,12,0,0,237,237,26,0,0,0
0,0,440,6,0,0,13666,0,6,0,0,82,82,33,0,0,0
0,0,630,40,0,0,41967,0,40,0,0,1244,1244,24,0,0,0
0,0,546,14,0,0,13661,0,14,0,0,339,339,24,0,0,0
0,0,567,37,0,0,23160,0,36,0,0,41,41,29,0,0,0
0,0,624,38,0,0,35776,0,38,0,0,41,41,24,0,0,0
0,108198184,0,25,0,303570449,20255,0,25,0,0,15,115275,22,0,0,0
0,0,9241,11,0,0,9377,0,11,0,0,2,561,34,0,0,0
0,0,565,16,0,0,23326,0,16,0,0,25,25,27,0,0,0
0,179842048,0,8,0,617887393,21605,0,8,0,0,6,6932,26,0,0,0
0,0,629,31,0,0,42448,0,31,0,0,1308,1308,36,0,0,0
0,0,553,23,0,0,26686,0,22,0,0,231,231,23,0,0,0
0,0,556,15,0,0,24669,0,15,0,0,19,19,23,0,0,0
0,77076112,0,4,0,455680292,18971,0,4,0,0,1,1181,28,0,0,0
0,0,561,14,0,0,15344,0,14,0,0,119,119,29,0,0,0
0,155528760,0,5,0,471882810,18944,0,5,0,0,1,1370,18,0,0,0
0,63998352,0,6,0,3870279,842,0,5,0,0,0,18468,26,0,0,0
0,88367064,0,4,0,368727165,8432,0,4,0,0,0,1794,31,0,0,0
0,0,561,35,0,0,27744,0,35,0,0,321,321,25,0,0,1
0,150404544,0,3,0,183005775,4089,0,0,0,0,0,2575,21,0,0,0
0,0,439,7,0,0,10973,0,7,0,0,130,130,31,0,0,0
0,0,566,20,0,0,27995,0,20,0,0,186,186,31,0,0,0
0,58677424,0,12,0,445975718,18793,0,12,0,0,2,22721,20,0,0,0
0,0,150,46,0,0,37788,0,26,0,0,1425,1425,29,0,0,0
0,0,0,1,0,0,11941,0,1,0,0,163,163,24,0,0,0
0,0,0,1,0,0,11984,0,1,0,0,152,152,25,0,0,0
0,200287832,0,5,0,90694042,2115,0,5,0,0,0,1999,23,0,0,0
0,0,517,15,0,0,27164,0,15,0,0,176,176,28,0,0,0
0,99418984,0,5,0,116212519,2459,0,5,0,0,0,5722,36,0,0,0
0,200326344,0,4,0,143645523,3159,0,4,0,0,0,12557,30,0,0,0
0,62117360,0,5,0,109566547,2459,0,5,0,0,0,5805,33,0,0,0
0,163327256,0,4,0,116786661,2459,0,4,0,0,0,5564,36,0,0,0
0,191759240,0,5,0,97703723,2115,0,5,0,0,0,2004,22,0,0,0
0,101433080,0,3,0,180117235,4431,0,3,0,0,0,5422,29,0,0,0
0,103109816,0,11,0,129455845,3362,0,11,0,0,0,28503,34,0,0,0
0,60139152,0,16,0,108819627,17120,0,16,0,0,14,9646,31,0,0,0
0,9209200,0,4,0,98398498,2077,0,4,0,0,0,1920,34,0,0,0
0,0,632,9,0,0,27745,0,9,0,0,10,10,31,0,0,4
0,0,430,5,0,0,13665,0,5,0,0,114,114,32,0,0,0
0,124342848,0,4,0,114796096,2459,0,4,0,0,0,5548,37,0,0,0
0,24906976,0,4,0,92928397,2053,0,4,0,0,0,2367,32,0,0,0
0,27014760,0,7,0,347185966,7877,0,7,0,0,0,42127,19,0,0,0
0,0,6166,17,0,0,25710,0,17,0,0,7,9,27,0,0,0
0,239949984,0,5,0,459886409,18944,0,5,0,0,1,5600,17,0,0,0
0,8356168,0,2,0,262924255,6200,0,2,0,0,0,19638,18,0,0,0
0,0,0,3,0,0,13498,0,3,0,0,50,50,30,0,0,0
0,0,554,11,0,0,23943,0,11,0,0,15,15,19,0,0,0
0,235411456,0,11,0,317080262,16827,0,11,0,0,5,10264,33,0,0,0
0,0,640,32,0,0,44787,0,32,0,0,1214,1214,26,0,0,0
0,65536,621,29,0,0,34098,0,29,0,0,41,41,28,0,0,0
0,30912928,0,7,0,235346616,15776,0,7,0,0,3,534,23,0,0,0
0,0,567,24,0,0,25632,0,23,0,0,268,268,18,0,0,0
0,0,440,6,0,0,15349,0,6,0,0,124,124,21,0,0,0
0,25208560,0,5,0,245531173,6203,0,5,0,0,0,19943,19,0,0,0
0,0,447,6,0,0,12582,0,6,0,0,179,179,26,0,0,0
0,19282224,0,5,0,94265622,2116,0,5,0,0,0,2045,24,0,0,0
0,65711200,0,4,0,96331997,2050,0,4,0,0,0,2310,35,0,0,0
0,14015556,0,77,0,1961637569,52192,0,77,0,0,0,0,32,0,0,0
0,0,518,21,0,0,23093,0,21,0,0,24,24,29,0,0,0
0,72752424,0,8,0,707190342,21649,0,8,0,0,2,7809,24,0,0,0
0,0,6233,45,0,0,16477,0,45,0,0,10,344310,22,0,0,0
0,117322640,0,28,0,741930877,22162,0,27,0,0,19,5902,24,0,0,0
0,0,564,13,0,0,23206,0,13,0,0,15,15,29,0,0,0
0,0,5875,6,0,0,4946,0,6,0,0,5,170,19,0,0,0
0,0,571,23,0,0,13291,0,23,0,0,26,26,29,0,0,408
0,0,551,11,0,0,13661,0,11,0,0,170,170,29,0,0,0
0,0,0,4,0,0,12441,0,4,0,0,180,180,29,0,0,0
0,89099792,0,5,0,577269657,10255,0,5,0,0,1,4145,17,0,0,0
0,228061728,0,14,0,509738280,20374,0,14,0,0,1,200117,27,0,0,0
0,185347656,0,7,0,113804054,2459,0,7,0,0,0,5512,32,0,0,0
0,96468016,0,1,0,51972695,1068,0,1,0,0,0,1512,28,0,0,0
0,199630928,0,9,0,646675644,21599,0,9,0,0,3,10102,24,0,0,2
0,0,457,6,0,0,15349,0,6,0,0,45,45,24,0,0,0
0,70802000,0,1,0,95229413,2049,0,1,0,0,0,2337,28,0,0,0
0,114956508,0,3,0,532109823,6417,0,2,0,2585,0,342,30,0,0,0
0,5046363,621,21,0,0,40370,0,21,0,0,1659,1659,28,0,0,0
0,97821080,0,2,0,139632766,3132,0,2,0,0,0,12340,26,0,0,0
0,0,563,12,0,0,32704,0,12,0,0,15,15,30,0,0,0
0,0,557,15,0,0,27573,0,15,0,0,266,266,31,0,0,0
0,73937568,0,5,0,108808330,2724,0,5,0,0,0,6560,34,0,0,0
0,161164928,0,1,0,109601735,2911,0,1,0,0,0,7137,31,0,0,0
0,48803816,0,2,0,106780131,2431,0,2,0,0,0,5537,33,0,0,0
0,135226264,0,1,0,103712716,2888,0,1,0,0,0,7090,31,0,0,0
0,194610640,0,1,0,122973884,2889,0,1,0,0,0,7042,31,0,0,0
0,0,431,5,0,0,14938,0,5,0,0,35,35,29,0,0,0
0,0,453,7,0,0,12273,0,7,0,0,164,164,32,0,0,0
0,0,0,4,0,0,12105,0,4,0,0,84,84,28,0,0,0
0,0,612,31,0,0,42514,0,29,0,0,1201,1201,37,0,0,0
0,0,560,15,0,0,24669,0,15,0,0,18,18,22,0,0,0
0,138408760,0,1,0,147053613,3153,0,1,0,0,0,12848,27,0,0,0
0,0,638,28,0,0,45233,0,27,0,0,1190,1190,39,0,0,0
0,106136408,0,5,0,470980436,9345,0,5,0,0,0,7186,21,0,0,0
0,22839128,0,5,0,141978519,3156,0,5,0,0,0,12676,29,0,0,0
0,113658848,0,2,0,69525048,1539,0,2,0,0,0,7739,27,0,0,0
0,28407160,0,7,0,685663343,21604,0,7,0,0,2,12060,23,0,0,0
0,148601584,0,20,0,62510632,21289,0,20,0,0,1,46348,26,0,0,1
0,0,565,14,0,0,37346,0,14,0,0,1470,1470,25,0,0,0
0,10554576,0,17,0,306186507,21378,0,17,0,0,10,20461,27,0,0,0
0,197997920,0,9,0,593699471,21606,0,9,0,0,4,11707,25,0,0,0
0,0,8900,9,0,0,9377,0,9,0,0,0,556,31,0,0,0
0,76150976,0,1,0,104890685,2888,0,1,0,0,0,7052,31,0,0,0
0,127744496,0,1,0,611694446,10662,0,1,0,0,0,181,25,0,0,0
0,0,0,3,0,0,11065,0,3,0,0,0,23337,24,0,0,0
0,9,555,20,0,0,37334,0,20,0,0,1366,1366,31,0,0,1
0,0,617,17,0,0,44880,0,17,0,0,1294,1294,22,0,0,0
0,183867256,0,1,0,199732125,5459,0,1,0,0,0,30296,21,0,0,0
0,208243160,0,9,0,685286192,21604,0,9,0,0,4,12210,26,0,0,0
0,235029680,0,5,0,100632430,2049,0,5,0,0,0,2057,37,0,0,0
0,0,0,3,0,0,12755,0,3,0,0,57,57,32,0,0,0
0,1,619,19,0,0,40719,0,19,0,0,981,981,24,0,0,0
0,108084560,0,5,0,32512693,1020,0,5,0,0,0,6567,30,0,0,0
0,242618128,0,2,0,195197454,5048,0,2,0,0,0,39456,37,0,0,0
0,238393944,0,12,0,366984284,18821,0,12,0,0,1,22321,23,0,0,0
0,63002672,0,4,0,2455489,559,0,3,0,0,0,16020,31,0,0,0
0,0,433,6,0,0,13615,0,6,0,0,94,94,29,0,0,0
0,0,440,6,0,0,12586,0,6,0,0,166,166,23,0,0,0
0,46352408,0,5,0,97360295,2116,0,5,0,0,0,2031,23,0,0,0
0,194583264,0,2,0,166631774,2558,0,2,0,0,0,1983,24,0,0,0
